activist_insight,2026-05-10 01:35:21.070,1328,dbo,tblScraped_filings_raw_sets,81733.25,72.48,0.628324334760623,179472,0,294,2026-09-02 09:00:20.263,NULL,"[prune_done], [import_done]",NULL,[title],"[prune_done], [import_done]","prune_done, import_done",2,IX_tblScraped_filings_raw_sets_prune_done_import_done,"CREATE NONCLUSTERED INDEX [IX_tblScraped_filings_raw_sets_prune_done_import_done] ON [activist_insight].[dbo].[tblScraped_filings_raw_sets] ([prune_done], [import_done]) INCLUDE ([title]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,225795,dbo,tblinvestor_search,80522.66,98.85,0.336786020215455,241873,0,105,2026-09-02 09:00:32.827,NULL,"[is_saved], [user_id]",NULL,NULL,"[is_saved], [user_id]","is_saved, user_id",2,IX_tblinvestor_search_is_saved_user_id,"CREATE NONCLUSTERED INDEX [IX_tblinvestor_search_is_saved_user_id] ON [activist_insight].[dbo].[tblinvestor_search] ([is_saved], [user_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,4068,dbo,tblCompany,78426.15,27.67,1.99375259078455,142161,0,475,2026-09-02 09:00:30.077,NULL,NULL,[name],NULL,[name],name,1,IX_tblCompany_name,"CREATE NONCLUSTERED INDEX [IX_tblCompany_name] ON [activist_insight].[dbo].[tblCompany] ([name]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,347,dbo,tblCampaign_Characteristic_Link,70843.13,90.61,1.16188896727851,67291,0,66,2026-09-02 08:53:15.237,NULL,[characteristic_id],NULL,[campaign_summary_id],[characteristic_id],characteristic_id,1,IX_tblCampaign_Characteristic_Link_characteristic_id,"CREATE NONCLUSTERED INDEX [IX_tblCampaign_Characteristic_Link_characteristic_id] ON [activist_insight].[dbo].[tblCampaign_Characteristic_Link] ([characteristic_id]) INCLUDE ([campaign_summary_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,948897,dbo,tblnotified_shorts,61934.57,60.85,0.0322037196816982,3160578,0,890,2026-09-02 06:45:57.840,NULL,"[Investor], [Position_date]",NULL,"[Issuer], [ISIN], [Net_position], [number_shares]","[Investor], [Position_date]","investor, position_date",2,IX_tblnotified_shorts_Investor_Position_date,"CREATE NONCLUSTERED INDEX [IX_tblnotified_shorts_Investor_Position_date] ON [activist_insight].[dbo].[tblnotified_shorts] ([Investor], [Position_date]) INCLUDE ([Issuer], [ISIN], [Net_position], [number_shares]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,4057,dbo,tblPublic_Company,55082.32,56.43,0.101893111195416,957982,0,63,2026-09-02 09:00:35.373,NULL,[company_id],NULL,"[ISIN_code], [CUSIP], [symbol], [CIK], [Canadian_ID], [ADR]",[company_id],company_id,1,IX_tblPublic_Company_company_id,"CREATE NONCLUSTERED INDEX [IX_tblPublic_Company_company_id] ON [activist_insight].[dbo].[tblPublic_Company] ([company_id]) INCLUDE ([ISIN_code], [CUSIP], [symbol], [CIK], [Canadian_ID], [ADR]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,4059,dbo,tblPublic_Company,54584.50,55.92,0.101893111195416,957982,0,63,2026-09-02 09:00:35.373,NULL,[company_id],NULL,NULL,[company_id],company_id,1,IX_tblPublic_Company_company_id,"CREATE NONCLUSTERED INDEX [IX_tblPublic_Company_company_id] ON [activist_insight].[dbo].[tblPublic_Company] ([company_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1081,dbo,tmpVulScoreCalcs,52948.63,86.11,0.115351102239233,533064,0,533031,2026-09-02 09:00:08.877,NULL,NULL,[ROAE_Val],[PeerGroup],[ROAE_Val],roae_val,1,IX_tmpVulScoreCalcs_ROAE_Val,"CREATE NONCLUSTERED INDEX [IX_tmpVulScoreCalcs_ROAE_Val] ON [activist_insight].[dbo].[tmpVulScoreCalcs] ([ROAE_Val]) INCLUDE ([PeerGroup]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1085,dbo,tmpVulScoreCalcs,52946.32,86.13,0.11532058901209,533058,0,533025,2026-09-02 09:00:10.220,NULL,NULL,[TSR1_Val],[PeerGroup],[TSR1_Val],tsr1_val,1,IX_tmpVulScoreCalcs_TSR1_Val,"CREATE NONCLUSTERED INDEX [IX_tmpVulScoreCalcs_TSR1_Val] ON [activist_insight].[dbo].[tmpVulScoreCalcs] ([TSR1_Val]) INCLUDE ([PeerGroup]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,943502,dbo,tblnotified_shorts,51389.21,81.82,83.9674356600353,748,0,191,2026-09-02 08:57:49.697,NULL,[is_current],NULL,"[Issuer], [ISIN], [Investor], [Investor_id], [Net_position], [number_shares]",[is_current],is_current,1,IX_tblnotified_shorts_is_current,"CREATE NONCLUSTERED INDEX [IX_tblnotified_shorts_is_current] ON [activist_insight].[dbo].[tblnotified_shorts] ([is_current]) INCLUDE ([Issuer], [ISIN], [Investor], [Investor_id], [Net_position], [number_shares]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,6081,dbo,tblcommittee_membership,50553.59,96.61,5.5145427622039,9489,0,1168,2026-09-02 08:59:57.440,NULL,[pid],NULL,"[director_id], [committee_summary_id]",[pid],pid,1,IX_tblcommittee_membership_pid,"CREATE NONCLUSTERED INDEX [IX_tblcommittee_membership_pid] ON [activist_insight].[dbo].[tblcommittee_membership] ([pid]) INCLUDE ([director_id], [committee_summary_id]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,23,dbo,tblVulnerability_scores_historic,48753.74,99.36,9.71831457209907,5049,0,28,2026-09-02 08:46:00.720,NULL,[pid],NULL,"[vulnerability_score_id], [score_as_at], [unchanged_as_at], [current_score], [prob], [score], [prank], [Insert_date]",[pid],pid,1,IX_tblVulnerability_scores_historic_pid,"CREATE NONCLUSTERED INDEX [IX_tblVulnerability_scores_historic_pid] ON [activist_insight].[dbo].[tblVulnerability_scores_historic] ([pid]) INCLUDE ([vulnerability_score_id], [score_as_at], [unchanged_as_at], [current_score], [prob], [score], [prank], [Insert_date]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
activist_insight,2026-05-10 01:35:21.070,1136,dbo,tmpVulScoreCalcs,37778.55,25.17,0.415623158438161,361129,0,361133,2026-09-02 09:00:34.243,NULL,[Is_calc],NULL,NULL,[Is_calc],is_calc,1,IX_tmpVulScoreCalcs_Is_calc,"CREATE NONCLUSTERED INDEX [IX_tmpVulScoreCalcs_Is_calc] ON [activist_insight].[dbo].[tmpVulScoreCalcs] ([Is_calc]); -- Enterprise/Developer: append WITH (ONLINE = ON, MAXDOP = 0)"
